year,region,round,high_bracket_team,low_bracket_team,high_bracket_seed,low_bracket_seed,win,5man_bpm,3man_bpm,wab,kenpom_rtg,torvik_rtg,5man_prpg,3man_prpg,5man_dprpg,3man_dprpg,size,height,experience,bench,raw_tempo,adj_tempo,3pr,3prd,off_dunk_share,off_close2_share,off_far2_share,off_3pt_share,def_dunk_share,def_close2_share,def_far2_share,def_3pt_share,5man_obpm,3man_obpm,kenpom_off,torvik_off,efg_pct,2p_pct,3p_pct,ft_pct,ftr,tor,orb_pct,ast_pct,blk_pct,off_dunk_fg_pct,off_close2_fg_pct,off_far2_fg_pct,off_3pt_fg_pct,5man_dbpm,3man_dbpm,kenpom_def,torvik_def,efgd_pct,2pd_pct,3pd_pct,ftd_pct,ftrd,tord,drb_pct,astd_pct,blked_pct,def_dunk_fg_pct,def_close2_fg_pct,def_far2_fg_pct,def_3pt_fg_pct,net_efg_margin,net_turnover_margin,net_rebounding_margin,net_ftr_margin,rim_efficiency,perimeter_efficiency,three_point_volume_efficiency,shot_quality_variance,rim_to_three_ratio,mid_range_reliance,paint_touch_rate,top5_scoring_concentration,top5_rebounding_concentration,top5_def_rebounding_concentration,bench_scoring_ratio,rotation_balance,tempo_advantage,effective_possession_rate,offensive_versatility_score,size_speed_index,assist_to_usage_ratio,free_throw_advantage,block_efficiency,experience_weighted_production,four_factors_composite,elite_outcome_probability,offense_defense_balance,shooting_variance_resilience,lineup_depth_quality,def_net_efg_margin,def_net_turnover_margin,def_net_rebounding_margin,def_net_ftr_margin,def_rim_efficiency,def_perimeter_efficiency,def_three_point_volume_efficiency,def_shot_quality_variance,def_rim_to_three_ratio,def_mid_range_reliance,def_paint_touch_rate,def_effective_possession_rate,defensive_versatility_score,def_size_speed_index,def_assist_suppression,def_free_throw_advantage,def_block_efficiency,def_experience_impact,def_four_factors_composite,def_lineup_depth_quality
2021,Final Four,Final Four,2021 UCLA,2021 Gonzaga,11,1,0,-21.4,-12.4,-5.859810064,-20.7066,-0.100591925,-1.6,0.2,6.8,5.7,-0.82,-0.95,-0.16,3.12,-10,-9.9,-33.8,-28.7,0.2,-5.1,7.2,-2.1,-1,-15.8,11.4,4.5,-5,6.4,23.9158,24.62524639,4.5,3.8,4.2,1.8,6.7,3.6,7.4,6.8,0.9,-1.7,3.6,6.4,4.5,-21.9,-18.9,28.6251,29.17164711,10.3,14.6,1.4,-1,8.7,1.5,-6.2,4.2,0,1.8,12.9,1.3,3.1,11.2,-129.3,-91.2,-76.8,6.3178,-14.8113,-10.9249,-3.271877214,-0.08170525914,-22.8,-30.5,1.42E-14,0.02,0.03,3.12,0.6617702859,-9.9,32.6585,7.159180658,-0.6866,-2.802152494,913.31,-13.02686912,-10.164,10.805,-1,-0.3492573708,0.770613825,11.4,-11.2,129.3,91.2,76.8,-26.9698,22.9802,12.7775,-0.8830185933,-0.6408243304,-1.6,8.2,-42.5022,-1.134174634,-0.6866,2.357245178,-913.31,11.83246839,-35.182,-17.2,3
2021,Final Four,Final Four,2021 Houston,2021 Baylor,2,1,0,2.4,-4.1,-2.63641385,-0.6767,0.004011695,1.9,0.9,0.7,3.2,0.45,-0.04,-0.13,0.97,-4.2,-3.7,-23.4,-23.2,-0.6,-7.5,-0.4,7.9,-4.4,-2.3,3.1,-0.8,12.1,9.2,25.1541,25.46365797,2.2,1.8,1.5,5.7,-1,8.3,8.5,-0.3,4.5,0.7,2.6,1.3,1.9,-10,-13.2,33.1633,33.91186324,14.6,11.1,13.3,4.5,-15.4,4,-9.5,3.2,3,1.8,8.3,9.1,11.4,0.8,-119.9,-64.2,-68.2,8.5791,-17.9025,-8.3297,-0.3013200969,-0.4064202178,-14.4,-29.5,0.04,0.09,0.07,0.97,-1.506698288,-3.7,30.4167,6.92720372,-0.00564,-2.088558381,13.81,-8.580598957,21.292,10.995,-3,-0.7822603252,-5.68022009,-2.9,-0.8,119.9,64.2,68.2,-14.6453,20.9228,10.4984,3.771430398,-0.1531991472,5.1,16.5,-35.0464,-9.670712139,-0.00564,2.242362185,-13.81,6.278219402,-21.712,-12.67,-3.2
2021,Final Four,Championship,2021 Baylor,2021 Gonzaga,1,1,1,-9.9,-1.9,-1.816732199,-7.1272,-0.019309193,-0.3,3.9,6.6,4.6,-1.45,-1.21,0.47,4.3,-5.1,-5.8,-26.3,-33.4,5.8,2.1,-6.8,4.7,-0.1,-14.9,13.9,1.1,2,14,33.7778,33.70038679,10,7.3,9.3,-0.6,1.1,2.7,14.1,10,3.4,-9.9,6.3,2.5,8.6,-19.8,-15.8,32.3431,31.80233387,11.9,15.9,2.5,4,5,8.5,0.5,1.9,-2.9,0.5,10.3,6.7,3.9,15.1,-121.4,-77.8,-78.7,15.9392,-17.6853,-6.8209,-6.757785766,0.07062376975,-8.8,-17.7,-0.05,-0.08,-0.05,4.3,-0.3845881568,-5.8,36.7225,10.70527033,-0.87986,-2.701577675,200.93,-12.99638629,13.608,13.28,3,0.1919223102,3.481459042,12,-15.1,121.4,77.8,78.7,-27.4564,24.245,10.7977,1.337513838,-0.4897537156,0.9,6.4,-38.6576,2.238434284,-0.87986,2.071648744,-200.93,8.660754559,-25.228,-14.025,4
2022,Final Four,Final Four,2022 North Carolina,2022 Duke,8,2,1,-2.4,-5.5,-2.928180039,-7.6665,-0.076584811,1.2,-0.9,1.6,2.9,-0.1,-0.46,0.8,-3.38,1.9,2.5,-28.8,-26.5,1.1,-0.9,-3.5,4.4,-8.5,-6.3,5.8,0.5,4.5,5.1,17.4062,18.44439148,5.1,3.8,4.8,10,10.7,-0.4,1.9,1.8,1.6,0.6,6.1,-1.3,3.8,-10.4,-10.7,22.3522,24.5277694,5.8,7.5,1.9,-0.8,7.1,-0.8,-11.1,8.6,4.6,1.4,7.7,4.1,2.9,4.5,-138.4,-88.4,-101.4,12.0448,-19.2755,-9.244,-0.01332909138,-0.1463575506,-6.3,-11.8,-0.01,0,0.01,-3.38,-2.475262684,2.5,34.9705,3.90243936,-0.27802,-2.610708126,-354.57,-6.908721929,18.32,9.145,-2,-0.4612417128,-1.144605528,0.6,-4.5,138.4,88.4,101.4,-23.9754,20.9358,10.9344,0.5201849799,-0.4289845982,7,10.6,-40.2374,-5.928523829,-0.27802,2.476719569,354.57,9.289472623,2.096,-14.645,-0.3
2022,Final Four,Final Four,2022 Kansas,2022 Villanova,1,2,1,2.8,3.9,3.128355062,1.3813,0.016721935,1,2.4,1.2,1.4,-0.21,0.87,-0.32,1.97,5.3,6.5,-23.2,-19.8,2.8,8.7,0.4,-9.1,-1.5,-0.3,11.9,-11.5,12.1,9.8,25.5493,27.22824738,6.6,6.3,4.5,-2.1,7.7,1,5.4,3.9,-0.4,6.9,7.3,0.4,5.3,-5.7,-6,24.0535,24.2763888,5.1,2.4,5.8,11.6,2.7,2.9,-2,1.5,-0.7,-3.3,0.5,0.1,6.1,0.5,-129.5,-78.8,-83.8,18.9529,-23.4465,-17.2533,1.946579998,0.581290165,-5.6,-16.7,0.02,0.04,0.04,1.97,0.6183049227,6.5,34.6002,4.391945904,0.56697,-2.565067228,859.46,-12.43364689,22.338,11.255,-1,0.1415686767,-0.7232853913,-2.3,-0.5,129.5,78.8,83.8,-9.6309,21.597,7.8079,3.084576086,0.2344710808,0.7,21.6,-34.1696,-5.565205271,0.56697,2.345831668,-859.46,8.700431327,-17.826,-10.23,-0.3
2022,Final Four,Championship,2022 Kansas,2022 North Carolina,1,8,1,6.6,6.8,6.148716577,9.4461,0.084854919,1.8,4.2,-0.2,-2.3,-1.12,-1.31,0.34,4.99,-0.7,-1.1,-29.3,-28.4,3.6,6.5,-3.4,-3.1,-4.3,-1.6,4.9,-3.2,6.6,9.8,22.3782,24.2963673,4.3,6.2,0.6,-1.3,11.3,-3.7,12.6,5.9,2,2.9,5.4,3,2.4,-4.9,-2.9,19.1605,19.9681146,5.2,2.8,6.1,6.5,1.8,1.9,-1.5,6.1,1.9,0.2,4.1,0.1,6,2.9,-133.2,-86.5,-88.3,18.9463,-21.4057,-12.0515,0.3011038358,0.4016226295,-9.4,-15.3,0.04,0.07,0.04,4.99,2.123740654,-1.1,37.392,7.303355535,-0.93503,-2.490793041,479.83,-9.31813569,18.994,14.25,0,0.2745681902,0.2393458916,3.2,-2.9,133.2,86.5,88.3,-14.2986,22.1927,10.8256,1.232035717,-0.06258419828,7.7,17.5,-33.7331,-3.767591706,-0.93503,2.325298403,-479.83,8.674106409,-4.34,-9.785,2
2023,Final Four,Final Four,2023 Florida Atlantic,2023 San Diego St.,9,5,0,4.8,4.5,-0.935368929,-2.0251,-0.044654452,-4.1,-0.7,-5.6,-3.1,-0.68,-0.88,-1.35,1.03,2.2,2.1,-16.1,-30.9,1.7,5.3,-9.2,3.9,-3.6,1,-1.8,0.8,1.4,4.8,22.6006,22.05320435,7.5,4.4,8,-1.8,0.1,2.9,4.6,3.8,-1.3,2.3,1.8,2.9,8.3,5.7,-0.1,15.8835,16.47423763,4.2,4.6,2.4,-1.3,7.6,0.7,-7.2,18.5,4.1,-5.7,10,-1.4,1.6,-1.5,-127.8,-87.6,-80.1,12.5879,-21.3411,-12.6126,-2.142071625,0.07039356145,8.6,-12.8,0.06,0.08,0.07,1.03,-2.206757668,2.1,35.525,5.830451548,-0.60338,-2.37560219,938.91,-8.07860134,-17.601,11.68,2,0.6601344697,5.718281127,3.4,1.5,127.8,87.6,80.1,-10.1234,19.5866,11.9312,2.463884415,-0.1015154216,17.8,24.4,-31.3821,-7.097518263,-0.60338,3.342270803,-938.91,13.9357846,-1.008,-10.015,-5.8
2023,Final Four,Final Four,2023 Connecticut,2023 Miami FL,4,5,1,11.5,5.5,1.374225625,10.4538,0.105160374,3.4,2.9,0.6,3,1.52,1.71,0.13,5.09,-0.4,-1.8,-20.3,-35.1,6.6,2.9,-6.1,3.2,-4.2,-0.3,4.1,-3.8,13.4,14.3,16.118,17.5231595,2.2,1.6,2.1,0.9,7.3,-0.8,10.2,9.4,4.5,-6.5,4.4,-7.3,2.8,-5.1,-8.8,24.1644,24.827903,9.5,9.1,6.8,4,-8.7,3,-5.8,10.6,0.5,3.8,10.1,6.7,7.1,5.3,-127.2,-73.6,-75.8,19.8258,-19.0625,-10.4654,-1.476491116,0.1478885292,2.9,-10.3,0.01,1.42E-14,0,5.09,-4.56079056,-1.8,34.5738,3.231380306,1.17063,-2.076819242,1141.79,-10.26723361,24.538,13.035,0,-0.9542283441,-0.595942985,0.9,-5.3,127.2,73.6,75.8,-13.9612,18.7116,8.7856,1.230809374,0.02375150588,9.3,10.5,-35.407,-5.532249703,1.17063,2.491499024,-1141.79,7.011907306,-6.3,-12.715,-3.7
2023,Final Four,Championship,2023 Connecticut,2023 San Diego St.,4,5,1,13.8,7.3,-0.620181268,5.1137,0.028945521,1.8,3.2,-8.4,-4.1,1.6,0.85,-1.02,-8.42,2.1,0.9,-17.9,-34.8,6.4,3.1,-4.8,1.7,-3.2,6.6,-3.1,-3.5,8.3,8.6,27.7626,28.75265305,6,3.5,6.5,1.8,2,0.7,13.4,15.4,5,10,7.4,-4.8,8,8,-1.2,17.8604,18.8377652,4.6,3.6,4.4,0,-4.4,1.8,-5.5,10.9,3,0.7,8.1,3.1,4.3,-3.4,-124.5,-77.1,-66.2,17.9572,-22.0107,-13.5429,3.762207905,0.1869449799,4.2,-10.3,0.05,0.07,0.06,-8.42,-4.429017706,0.9,33.0985,5.785945728,0.57671,-2.223164253,1409.88,-8.00904668,-0.348,12.575,1,0.9422819739,0.596097461,0.3,3.4,124.5,77.1,66.2,-7.8059,18.1224,9.8452,1.10522275,0.2446220216,16.5,18.4,-30.7094,-6.044183961,0.57671,2.476013602,-1409.88,6.985284733,7.086,-11.04,-9.2
2024,Final Four,Final Four,2024 Alabama,2024 Connecticut,4,1,0,-18.6,-11.1,-7.930688566,-9.7306,-0.047228677,-0.4,1.9,9.2,5.7,-0.22,0.73,0.05938,4.18,8,7.9,-20,-22.4,4.3,4.7,-18.3,13.6,-5.9,-3.5,6.5,-3,4.2,6.1,31.2081,31.44199404,11.2,13.9,4.6,6.2,2.7,0.2,8.1,5.5,1.9,1.4,13.3,0.8,6.1,-24.6,-17.2,23.488,25.4290327,7.2,7.4,4.8,-0.1,-6.3,0.7,-6.6,18.6,1.7,2.9,7.6,3,4.1,8.4,-137.3,-71.9,-59.4,13.8229,-20.1035,-5.2907,-0.5234659642,-0.1833620557,8.9,-6.2,-0.06,-0.05,-0.06,4.18,-1.485471839,7.9,38.3982,5.096967551,0.65742,-3.013735514,1801.76,-6.340721644,11.617758,14.285,0,0.04618533632,1.507473025,1.9,-8.4,137.3,71.9,59.4,-24.2423,19.1698,11.016,-0.0640240761,-0.1419504714,-6.7,-1,-40.7765,-1.186515505,0.65742,2.670901433,-1801.76,8.42273934,-59.412168,-17.43,7.4
2024,Final Four,Final Four,2024 Purdue,2024 NC St.,1,11,1,14.9,11.1,11.04947986,16.0629,0.16549568,4.4,5.3,-3.9,-3,0.89,2.5,-0.60959,1.75,0.1,-0.3,-29.7,-29.3,5.2,-1.8,3.9,-2.1,2.3,-6.8,3.3,3.5,15.7,14.6,23.66,25.4100986,5.5,3.7,5.9,-1.1,10.9,1.4,8.1,16.1,1.9,4.2,7.3,3.2,6.9,-0.8,-3.5,18.5144,19.33901286,3,2,3.2,1,9.5,0.3,-3.9,-9,3.3,2,-3.9,4.8,2.9,4.9,-137.9,-80,-69.8,17.3375,-15.2603,-10.4532,-0.2712910444,0.1663885345,-9.3,-13.4,-0.01,-0.03,0.01,1.75,-3.634248544,-0.3,37.8995,2.723054403,1.71299,-3.016157177,1521.1,-9.821537549,33.478223,16.825,2,0.4106677746,2.099332067,-1.1,-4.9,137.9,80,69.8,-13.23,23.861,13.7528,1.299012963,-0.2322335,16.5,27.5,-36.4321,-7.071558484,1.71299,2.159543695,-1521.1,9.689889503,-10.244816,-11.54,-2.7
2024,Final Four,Championship,2024 Purdue,2024 Connecticut,1,1,0,-11.5,-5.5,-0.61196917,-3.0941,-0.002620024,-0.2,2.8,5.6,2.9,-0.34,1.64,0.01193,-0.8,2.8,3,-31.8,-21.9,6.3,-3.7,1.9,1.8,-8.1,-13.1,16.5,-3.4,4.2,7.8,30.5941,31.96604494,10.9,9.5,8.9,-0.1,10.3,-0.3,10.6,18.5,1.3,11.6,17,4.1,9.2,-18.4,-13.3,30.7374,32.54184296,9.4,10.4,5.3,1.8,10.3,-0.9,-11.8,8.6,8.2,-0.1,3.9,5.4,4.3,5.9,-138.4,-74.6,-68.4,12.67,-14.9528,-8.6164,2.549570018,0.008077970902,-11.3,-12.6,-0.02,-0.01,-0.02,-0.8,-5.373179341,3,37.8662,4.809108997,1.17094,-2.873926579,1555.04,-6.355165167,10.493193,15.68,0,0.01442468636,0.6645442062,3.6,-5.9,138.4,74.6,68.4,-29.5858,26.0678,10.8164,2.172219929,-0.4492122338,3.3,10.8,-41.2701,-4.652603755,1.17094,1.960913082,-1555.04,9.635795715,-44.5788,-15.5,5.1
2025,Final Four,Final Four,2025 Florida,2025 Auburn,1,1,1,-1.6,-2.3,-1.5579278,1.1152,-0.00930169,1.1,1.5,0.7,1.5,-0.55,0.87,-0.36589,-2.81,1.9,1.7,-21.6,-22.1,5.2,-1.8,-6.5,8.3,-4.9,0.3,3,-3.4,8.3,7,35.221,33.4926447,9,9.2,6.3,-1.7,-6.6,2.4,7.8,12.2,4.8,2,10.7,3.7,5.4,-8,-9.3,35.9885,35.3736563,10.4,10.2,7.2,3.3,0.5,3.6,-5.5,9.1,7.9,3.2,8,10.4,6,2,-137.2,-68.5,-61.7,17.3754,-19.1149,-9.4334,-0.6201750469,-0.1803235519,7.5,-0.8,0.04,0.1,0.06,-2.81,-1.600852431,1.7,37.354,5.285131098,0.62691,-3.831035861,1245.38,-5.471149034,14.293471,14.63,-1,-0.08925285927,-3.128175025,-1.3,-2,137.2,68.5,61.7,-15.7074,18.583,11.5702,2.000692008,-0.01493094814,-0.4,7.6,-38.9372,-4.114333133,0.62691,2.901190429,-1245.38,7.25191377,-29.477488,-13.875,-1.3
2025,Final Four,Final Four,2025 Houston,2025 Duke,1,1,1,-2.2,-3.7,2.06242523,-2.7101,0.00304855,-1.5,0.7,0.2,1.6,-2.97,-2.7,0.71017,-1.02,-4.2,-4.4,-27.6,-11.5,0,-8.2,11.8,-3.6,-8.1,-7.3,8.5,-1.2,1.5,4.4,33.4265,33.3577658,8.2,5.6,8.9,2.6,2.8,3.1,9.6,-7,6.1,8.7,9.6,7.3,8.3,-7.1,-8.1,40.1725,39.5967145,12.5,14.1,6.8,7.5,-2,7.3,-5.9,3.1,4,5.3,9.4,12.2,8.4,-0.5,-131.6,-72.9,-80.2,4.5437,-16.6457,-12.7169,0.5181246245,-0.132022003,-21,-31.2,-0.01,-0.03,-0.01,-1.02,1.061846574,-4.4,35.1823,13.32941136,-1.76954,-2.807723075,562.47,-8.348901262,19.125051,10.765,-1,-0.6301117177,-0.9995148694,2.9,0.5,131.6,72.9,80.2,-22.9146,22.8115,13.0776,2.197550685,-0.3210447954,-9.3,6.4,-37.1777,-4.017879334,-1.76954,2.376035437,-562.47,5.7936331,0.887841,-13.005,-1
2025,Final Four,Championship,2025 Houston,2025 Florida,1,1,0,2.6,0.9,0.3909372,-0.7184,0.01409554,-0.4,1.8,-2.1,0.2,-1.15,-2.36,0.22496,0.22,-8.4,-8.2,-28.2,-13.3,-1.1,-12.5,15.1,-2.7,-5.8,-6.4,6.6,-0.2,3.6,8.2,30.7885,30.1391083,7.4,3.1,10.2,3.4,-4.8,2.4,7.3,-2,7.2,6.7,7.9,5.2,9.5,-3.8,-7.4,40.8185,39.1550685,10.1,12.5,4.6,0.9,-1.5,6.7,-8.8,-2.6,5.7,3.9,11.3,5.3,5,-2.1,-131.7,-67.7,-72.1,3.0891,-13.6748,-12.5456,-0.3084824435,-0.3005917236,-17.7,-25.8,-0.01,-0.05,-0.02,0.22,-0.8827804278,-8.2,35.7068,12.04323377,-1.6107,-3.00605256,549.51,-7.261127149,13.915464,11.94,0,-0.9749274572,1.772358328,4.6,2.1,131.7,67.7,72.1,-20.8295,25.0878,14.946,0.001366405934,-0.2756776179,-7.4,9.6,-34.7933,-6.250611638,-1.6107,2.450662991,-549.51,5.776446458,-4.59534,-12.55,-3.6
2026,Final Four,Final Four,2026 Connecticut,2026 Illinois,2,3,1,-2.7,0.5,2.28003347,-4.2314,-0.01138921,-15.9,-27.1,7.6,21.2,-1.35,-1.6,0.78038,-0.43,-0.2,-1.2,-1.9,-14.5,3.5,11,-9.1,-1.9,-1.5,7,7.4,-14.5,7.3,6,21.0616,20.2806109,2.6,5.1,-33.4,45,-45.8,70.6,9.9,16.4,-76.3,80.7,24.2,-20.3,-33.4,-10,-5.6,-25.2923,-24.9668168,-1.3,-4,35,-50.8,24.9,-67.8,-11.8,0.3,77.7,-78,-18.1,22.5,35,3.9,-138.4,-71.3,-70.7,22.169,-24.6833,-14.7636,0.06736418302,0.3983345507,0.1,-16.5,-1.42E-14,0.01,1.42E-14,-0.43,-1.010079846,-1.2,40.1382,2.422952631,-1.0828,-2.800235192,1305.55,-7.093002534,26.823822,13.8,-1,-0.4820325992,-0.4800078351,-1.3,-3.9,138.4,71.3,70.7,-8.7842,15.9171,7.6385,3.079298592,0.4734623316,-9.4,13.1,-37.9399,-6.067381629,-1.0828,2.427718013,-1305.55,5.802695245,-3.606606,-16.095,4.4
2026,Final Four,Final Four,2026 Arizona,2026 Michigan,1,1,0,-6.6,-10.3,-0.3297057,0.0636,-0.00400112,-12.5,-26.2,10.1,23.8,0.35,-0.84,-0.52159,-6.27,0.1,-1.2,-15,-4.6,4.4,13.5,1.5,-15,-9,-14.5,19.1,-4.6,-3.3,-5.5,16.7103,16.6139813,-1.2,-0.3,-33.8,48.5,-29.7,68.5,11.7,2.1,-79.8,81.3,18.5,-21.5,-33.8,-3.4,-4.9,-16.6461,-18.4609988,-2.3,-4.8,32.6,-46.2,30.1,-66,-10.9,-9.6,75.8,-82.5,-20.6,23.2,32.6,1.1,-134.5,-74,-59.8,21.7569,-25.2784,-19.5284,-0.6422025834,1.109728069,-11.1,-16.1,-0.03,-0.03,-0.03,-6.27,0.6559328142,-1.2,37.9529,6.836433797,-0.62472,-2.539955901,2444.45,-5.579980788,-17.575881,14.53,1,0.1977537233,0.2539895405,-2.2,-1.1,134.5,74,59.8,-29.0182,26.0988,10.4712,1.440768149,-0.4592447518,-0.9,6.9,-38.8782,-3.522102961,-0.62472,2.746395478,-2444.45,8.314459882,-18.724908,-15.085,-1.5
2026,Final Four,Championship,2026 Connecticut,2026 Michigan,2,1,0,-13.8,-11.7,-5.15357392,-9.7226,-0.02573086,-12.7,-25.1,10.8,23.6,-0.02,-1.06,0.31141,-4.28,-5.3,-6.7,-1.5,-5.6,5.1,10.9,-9.4,-1.5,-8.6,-3.5,9,-5.6,-4.6,-5.2,11.0203,12.7540803,-0.5,1.4,-34.6,46.7,-40.8,66.1,9.8,11.7,-75.4,80.9,18.6,-22.1,-34.6,-9.3,-6.7,-20.7423,-21.1461788,-4,-6.8,33.7,-46.6,17.9,-64.7,-9,-9.2,74.4,-83.2,-18.2,21,33.7,3.5,-130.8,-74,-58.7,20.7446,-25.6374,-14.9908,-0.4471749097,0.4263959256,-0.2,-18,-0.02,-0.04,-0.04,-4.28,-0.9822651435,-6.7,37.1964,2.284400593,-0.85242,-2.4111518,1942.09,-5.529428926,-3.719659,12.165,0,0.1094735266,-0.05809948913,-0.6,-3.5,130.8,74,58.7,-22.8515,18.8594,10.1834,1.701680172,-0.1184956364,-11,-4.5,-38.4681,-2.750908034,-0.85242,2.281961255,-1942.09,5.764903906,-14.469362,-16.89,2.6
2026,Final Four,Final Four,2026 Illinois,2026 Connecticut,3,2,0,2.7,-0.5,-2.28003347,4.2314,0.01138921,-7.6,-21.2,15.9,27.1,1.35,1.6,-0.78038,0.43,0.2,1.2,14.5,1.9,1.5,-7,-7.4,14.5,-3.5,-11,9.1,1.9,10,5.6,25.2923,24.9668168,1.3,4,-35,50.8,-24.9,67.8,11.8,-0.3,-77.7,78,18.1,-22.5,-35,-7.3,-6,-21.0616,-20.2806109,-2.6,-5.1,33.4,-45,45.8,-70.6,-9.9,-16.4,76.3,-80.7,-24.2,20.3,33.4,3.9,-138.4,-71.3,-70.7,8.7842,-15.9171,-7.6385,-3.079298592,-0.4734623316,9.4,-13.1,1.42E-14,-0.01,-1.42E-14,0.43,1.010079846,1.2,37.9399,6.067381629,1.0828,-2.427718013,1305.55,-5.802695245,3.606606,16.095,1,0.4820325992,0.4800078351,-4.4,-3.9,138.4,71.3,70.7,-22.169,24.6833,14.7636,-0.06736418302,-0.3983345507,-0.1,16.5,-40.1382,-2.422952631,1.0828,2.800235192,-1305.55,7.093002534,-26.823822,-13.8,1.3
2026,Final Four,Final Four,2026 Michigan,2026 Arizona,1,1,1,-6.6,-10.3,-0.3297057,0.0636,-0.00400112,-12.5,-26.2,10.1,23.8,0.35,-0.84,-0.52159,-6.27,0.1,-1.2,-15,-4.6,4.4,13.5,1.5,-15,-9,-14.5,19.1,-4.6,-3.3,-5.5,16.7103,16.6139813,-1.2,-0.3,-33.8,48.5,-29.7,68.5,11.7,2.1,-79.8,81.3,18.5,-21.5,-33.8,-3.4,-4.9,-16.6461,-18.4609988,-2.3,-4.8,32.6,-46.2,30.1,-66,-10.9,-9.6,75.8,-82.5,-20.6,23.2,32.6,1.1,-134.5,-74,-59.8,21.7569,-25.2784,-19.5284,-0.6422025834,1.109728069,-11.1,-16.1,-0.03,-0.03,-0.03,-6.27,0.6559328142,-1.2,37.9529,6.836433797,-0.62472,-2.539955901,2444.45,-5.579980788,-17.575881,14.53,1,0.1977537233,0.2539895405,-2.2,-1.1,134.5,74,59.8,-29.0182,26.0988,10.4712,1.440768149,-0.4592447518,-0.9,6.9,-38.8782,-3.522102961,-0.62472,2.746395478,-2444.45,8.314459882,-18.724908,-15.085,-1.5
2026,Final Four,Championship,2026 Michigan,2026 Connecticut,1,2,1,13.8,11.7,5.15357392,9.7226,0.02573086,-10.8,-23.6,12.7,25.1,0.02,1.06,-0.31141,4.28,5.3,6.7,5.6,1.5,8.6,3.5,-9,5.6,-5.1,-10.9,9.4,1.5,9.3,6.7,20.7423,21.1461788,4,6.8,-33.7,46.6,-17.9,64.7,9,9.2,-74.4,83.2,18.2,-21,-33.7,4.6,5.2,-11.0203,-12.7540803,0.5,-1.4,34.6,-46.7,40.8,-66.1,-9.8,-11.7,75.4,-80.9,-18.6,22.1,34.6,3.5,-130.8,-74,-58.7,22.8515,-18.8594,-10.1834,-1.701680172,0.1184956364,11,4.5,0.02,0.04,0.04,4.28,0.9822651435,6.7,38.4681,2.750908034,0.85242,-2.281961255,1942.09,-5.764903906,14.469362,16.89,0,-0.1094735266,0.05809948913,-2.6,-3.5,130.8,74,58.7,-20.7446,25.6374,14.9908,0.4471749097,-0.4263959256,0.2,18,-37.1964,-2.284400593,0.85242,2.4111518,-1942.09,5.529428926,3.719659,-12.165,0.6
