year,region,round,high_bracket_team,low_bracket_team,high_bracket_seed,low_bracket_seed,win,5man_bpm,3man_bpm,wab,kenpom_rtg,torvik_rtg,5man_prpg,3man_prpg,5man_dprpg,3man_dprpg,size,height,experience,bench,raw_tempo,adj_tempo,3pr,3prd,off_dunk_share,off_close2_share,off_far2_share,off_3pt_share,def_dunk_share,def_close2_share,def_far2_share,def_3pt_share,5man_obpm,3man_obpm,kenpom_off,torvik_off,efg_pct,2p_pct,3p_pct,ft_pct,ftr,tor,orb_pct,ast_pct,blk_pct,off_dunk_fg_pct,off_close2_fg_pct,off_far2_fg_pct,off_3pt_fg_pct,5man_dbpm,3man_dbpm,kenpom_def,torvik_def,efgd_pct,2pd_pct,3pd_pct,ftd_pct,ftrd,tord,drb_pct,astd_pct,blked_pct,def_dunk_fg_pct,def_close2_fg_pct,def_far2_fg_pct,def_3pt_fg_pct,net_efg_margin,net_turnover_margin,net_rebounding_margin,net_ftr_margin,rim_efficiency,perimeter_efficiency,three_point_volume_efficiency,shot_quality_variance,rim_to_three_ratio,mid_range_reliance,paint_touch_rate,top5_scoring_concentration,top5_rebounding_concentration,top5_def_rebounding_concentration,bench_scoring_ratio,rotation_balance,tempo_advantage,effective_possession_rate,offensive_versatility_score,size_speed_index,assist_to_usage_ratio,free_throw_advantage,block_efficiency,experience_weighted_production,four_factors_composite,elite_outcome_probability,offense_defense_balance,shooting_variance_resilience,lineup_depth_quality,def_net_efg_margin,def_net_turnover_margin,def_net_rebounding_margin,def_net_ftr_margin,def_rim_efficiency,def_perimeter_efficiency,def_three_point_volume_efficiency,def_shot_quality_variance,def_rim_to_three_ratio,def_mid_range_reliance,def_paint_touch_rate,def_effective_possession_rate,defensive_versatility_score,def_size_speed_index,def_assist_suppression,def_free_throw_advantage,def_block_efficiency,def_experience_impact,def_four_factors_composite,def_lineup_depth_quality
2021,Region 1,Sweet 16,2021 Gonzaga,2021 Creighton,1,5,1,18.6,11.2,5.248791959,15.319,0.076014565,5.6,5.6,-2.9,-0.4,1.12,1.55,-0.72,0.83,5.8,5.4,-28.7,-21.2,1.3,16.9,-10.9,-6,-6,-0.7,10.6,-9.9,19.9,16.2,32.5458,31.27347066,14.1,17.9,4.4,2,11,1.7,2.2,2.3,-1.6,0.4,14.1,7.3,5.1,4.8,-4.9,25.3828,24.62478719,8.2,9.5,4.2,-6.1,1,4.5,-1.4,11,2.6,-1.5,9.7,1.7,3.4,11.1,-130,-93.2,-84.8,27.1362,-26.2237,-14.556,-1.579958761,0.7145980317,2.1,-9.6,0.03,0.02,0.01,0.83,-1.371415372,5.4,41.7272,-0.1854153406,1.1201,-2.409569893,6.21,-9.533253523,22.654,14.485,-1,0.618913708,0.8987941018,-3.7,-11.1,130,93.2,84.8,-17.1872,19.4531,6.9405,1.246177402,0.09696717144,5,18.9,-36.2419,-1.046236748,1.1201,2.749534628,-6.21,13.00677803,-3.84,-10.455,-9.7
2021,Region 1,Sweet 16,2021 USC,2021 Oregon,6,7,1,7.5,0.1,0.788468077,4.5446,0.053989765,-1.2,1.3,1,1.7,1.86,3.81,-0.62,0.18,-0.4,0,-29.6,-26.7,4.1,-4.1,11.8,-7.7,-3.7,-8.2,10.8,-2.6,10.5,8.1,16.1102,17.23172906,2,2.2,1.2,-11.6,10.4,2.2,8.5,-3.9,5.9,12,4.4,4.4,1.7,-4.3,-8.1,23.7947,23.80767226,9,10.7,3.7,-2.4,2,0.6,-1,-4.5,3.6,1.7,10.9,5,4.4,2,-127.4,-81.5,-83.8,13.0303,-13.5095,-14.2659,4.166421828,0.2759696296,-11.4,-14,-0.04,-0.07,-0.04,0.18,3.530657573,0,32.5402,7.124607003,2.59461,-2.117076747,539.8,-8.499812391,12.828,12.67,0,-0.7635970981,1.112973985,-2.4,-2,127.4,81.5,83.8,-15.4667,22.4282,9.1988,1.332119532,-0.2488409653,8.6,20.1,-35.7604,-4.016272288,2.59461,1.994796514,-539.8,6.816644059,-19.834,-9.31,-3.8
2021,Region 4,Sweet 16,2021 Michigan,2021 Florida St.,1,4,1,-1.2,0.5,4.675550699,8.7217,0.022052823,0.9,1.9,-2.5,-2.8,-1.73,0.13,0.16,-14.17,-2.9,-3.4,-26.1,-31.8,-0.1,1.2,4.6,-5.6,-9.2,-8.7,11.8,-3.1,2,1.5,25.0614,23.99815752,8.4,9.1,5.4,3.7,-7.4,3.3,-2,6.1,3.1,16.7,15.4,2.8,5.6,-4.3,-1,27.7995,26.41988753,9.5,9.8,5.5,-1.1,8.2,-5.1,-10.9,9.4,7.6,15.1,7,5,5.4,0.7,-128.8,-78.7,-77.6,12.9822,-19.4474,-13.7466,6.384858074,0.2085028906,-7.2,-14.7,-0.02,-0.01,-0.03,-14.17,-2.900635786,-3.4,35.4653,0.4919135747,0.01232,-1.851123946,1116.8,-6.221205253,6.32,10.965,-1,-0.2985594417,0.2224348542,-0.5,-0.7,128.8,78.7,77.6,-22.5848,24.8586,8.438,-4.447330104,-0.4218249481,16.4,16.9,-35.0911,-9.31652253,0.01232,2.881876598,-1116.8,8.614921156,-6.076,-11.655,3.3
2021,Region 4,Sweet 16,2021 UCLA,2021 Alabama,11,2,1,-11.3,-6.2,-4.231115194,-9.0701,-0.049315605,0.5,2.5,-4,-4.2,-0.4,-0.56,-0.5,-5.56,-9.8,-9.3,-34.7,-13.9,-2.6,-4.5,7.1,-2.6,-2.1,-8.4,17.2,-8.8,-2.4,-1.9,26.669,25.61179414,6.7,4.2,7.9,3.5,0.7,4.4,1,7.8,-6.3,3.6,1.9,8.1,8,-5.7,-4.5,14.2361,14.53293171,0.6,0.7,0,-1.6,0.6,-1,-7.3,1.4,3.4,-0.5,-2.5,-10.5,1.5,-0.7,-126,-83.7,-78.9,6.5552,-16.9679,-12.4584,-2.383333952,-0.1298935459,-22.9,-28.3,1.42E-14,0.02,0.01,-5.56,0.4488768186,-9.3,31.7743,4.573075069,-0.39098,-2.395136946,370.52,-8.096212972,-12.212,9.345,0,1.19848105,4.557613333,0.5,0.7,126,83.7,78.9,-16.1529,22.7354,8.6271,-1.86341424,-0.03756728947,-7.4,14.5,-33.0814,-6.452929105,-0.39098,2.385913879,-370.52,11.78649592,-15.266,-11.7,1.2
2021,Region 2,Sweet 16,2021 Baylor,2021 Villanova,1,5,1,10.5,8,3.619829765,6.8785,0.052441263,3.4,6,0.8,0.5,-1.32,-1.01,0.18,2.95,4,3.7,-20.2,-21.1,3.6,3.3,-1.2,-2.1,-1.3,2.7,7.8,-10.5,14.1,15.8,27.281,26.16490895,5.7,3.1,6.4,1.5,1.2,1.4,12.7,6.1,1.4,-10,4.9,-2.3,7,-7.2,-7.7,24.8341,24.96386047,3.7,4.7,1.2,7.9,-1.7,11.1,3,6.1,-5.6,-2.9,4,2.6,2.4,11.2,-125.3,-78.9,-85.5,16.7247,-16.7353,-10.7493,-5.381893605,0.2312619941,-3.2,-16.7,0,0,0.01,2.95,-0.901727117,3.7,38.222,9.395254553,-0.68631,-3.072937727,-327.28,-20.58539777,29.835,15.03,3,0.2010827206,4.203344586,1.7,-11.2,125.3,78.9,85.5,-13.5984,19.1253,7.2009,2.13167186,0.2997759315,7,22.8,-33.1506,1.80742785,-0.68631,2.030590826,327.28,8.688717781,-11.16,-9.89,-0.5
2021,Region 2,Sweet 16,2021 Arkansas,2021 Oral Roberts,3,15,1,15,7.6,9.493251298,20.31298,0.374127122,2.4,2.2,-4.8,1.1,1.04,1.48,0.05,7.62,2.5,1.7,-32.2,-16.5,3.1,-3.2,0.7,2.5,1.5,5.5,3.3,-8.8,14.6,13.1,4.062,3.35127,1.1,2.9,-1.7,3.5,-0.4,0.8,-1.3,6.4,4,9.5,3.6,0.5,-1.2,6.3,-5.4,18.6836,16.22319603,6,2.8,6.2,14,-1.5,4.6,3,-3.9,0.8,-3.2,-0.8,9.7,4.1,3.1,-128.4,-85.9,-77.1,11.4378,-15.3706,-9.3436,4.689102656,-0.1135624488,-2.5,-5.9,0.05,0.03,0.02,7.62,1.952922975,1.7,33.5118,0.2462584196,1.08942,-2.911417216,492.67,-9.289588816,22.601,11.47,-3,-1.604942659,-3.438472358,-1.5,-3.1,128.4,85.9,77.1,-3.391,14.7411,7.5023,4.58276065,0.3538274478,0.5,26,-34.5476,-2.876479872,1.08942,2.553759917,-492.67,6.699503184,10.238,-9.445,-11.7
2021,Region 3,Sweet 16,2021 Loyola Chicago,2021 Oregon St.,8,12,0,8.1,6.6,1.459912026,13.5811,0.151979552,-1.1,-0.9,-4.6,-1.3,-2.1,-1.64,0.19,-0.13,-2.1,-1.3,-25.3,-30.1,-4.1,5.6,-4,-1.6,-2.6,-1.3,3.1,-1.8,4.9,6.2,11.2627,10.56049735,5.9,5.5,4.3,0.1,-7.5,0,-3.4,7.7,-0.9,-3.6,5.5,4.1,4.8,1.2,0.4,22.6635,20.87304167,2,1.4,2.1,5.9,11.6,4.4,-8.8,14.2,1,8.7,2.3,-1.9,2.6,2.1,-124.2,-93.8,-74.7,15.384,-21.3452,-13.7244,-3.481867045,0.08689756234,1.2,-15.1,-0.03,-0.08,-0.04,-0.13,-2.605753533,-1.3,36.7085,-2.0743462,-1.07988,-2.014887336,857.83,-9.628832647,12.578,13.085,1,-1.09855925,1.328824869,1.3,-2.1,124.2,93.8,74.7,-7.9486,19.7234,10.2222,-3.748133191,-0.06192519512,19.7,32.3,-28.8108,-4.634311145,-1.07988,2.233176641,-857.83,13.15591222,5.244,-8.68,-0.8
2021,Region 3,Sweet 16,2021 Syracuse,2021 Houston,11,2,0,-18.3,-10.1,-3.504468076,-12.5934,-0.125957243,-0.8,-0.7,1.6,2,1.01,1.28,-0.31,-10.42,3.7,4.2,-23.2,-13.8,1,-7.7,4.8,2.9,4.1,4.3,-6.3,2,1.5,2.7,23.7183,22.79258754,7.8,7.8,5.3,13.2,-14,5.6,2.3,4.9,7.1,13.4,10.1,9.7,4.9,-15.9,-13,21.3283,21.74879323,2.8,0.7,3.8,-0.6,5.6,4.5,-5.6,-17.2,5.6,4.7,4.6,1.7,3,-6.6,-125.3,-68.5,-73.4,6.6525,-19.4273,-12.2636,2.959156827,-0.2385527113,-13,-29.9,-0.01,-0.01,-0.01,-10.42,1.693573456,4.2,30.2544,3.002655142,0.87208,-2.255768166,623.1,-6.234596253,-1.489,9.12,0,0.2934449968,0.4666334306,1.2,6.6,125.3,68.5,73.4,-8.4815,20.766,15.4588,-1.21044054,0.1565883589,7.7,29.2,-32.2261,-11.06623243,0.87208,1.306773469,-623.1,6.16953272,-32.186,-10.135,2.9
2021,Region 1,Elite Eight,2021 Gonzaga,2021 USC,1,6,1,10.4,6.6,2.956695442,14.3996,0.047396175,4.5,3.8,-1.9,1.1,-1.26,-2,-0.16,-4.41,7.8,7.3,-32.4,-34.3,2.3,18,-16.2,-1.9,-6.9,1.1,-3.8,2.7,15.1,14.2,35.4527,35.09784716,15.6,21.8,2.3,-0.2,11.9,1.3,3.1,0.7,0,-0.5,21.9,6.9,3.5,1.8,-7.6,23.3958,23.68337669,4.6,5.3,2.3,-5.6,11.6,2.2,-12.3,5.5,6.5,-0.3,4.6,7.2,3.3,6,-128.1,-83.2,-75.1,25.3623,-26.2104,-11.1941,-1.37122773,0.6668595346,-3.2,-11.7,0.03,0.05,0.01,-4.41,-0.6768682731,7.3,41.6786,0.09864256232,-1.31455,-1.929552665,844.46,-6.856057219,20.71,14.03,0,1.087554867,-0.2065640978,-0.9,-6,128.1,83.2,75.1,-15.2642,16.5621,11.5201,2.404746029,-0.2832272183,19.4,19.8,-32.0124,-8.918366687,-1.31455,2.819407022,-844.46,12.96658989,-0.204,-12.21,-9.4
2021,Region 4,Elite Eight,2021 Michigan,2021 UCLA,1,11,0,7.9,5.4,4.428247343,14.874,0.072900942,-0.5,1.1,-0.2,-0.7,0.6,2.66,0.74,-2.39,2.2,2.3,-27.1,-35.6,2.8,2.9,1,-3.8,-0.4,0.7,-0.9,0.2,5.9,6.7,21.9481,21.49829621,4.2,3.9,3.6,4.2,0.9,1.3,5.2,6.1,3.5,3.3,7.9,-2.9,4.4,-0.7,-1.2,24.7605,23.43190713,7.1,8.3,3.2,-2.8,8.1,-1.6,-6,9.1,0.8,12.5,4.2,10.5,5,2.5,-134.3,-90.8,-86,17.6013,-18.4337,-12.0792,1.557768605,0.2796301168,-10.8,-19.3,-2.84E-14,-0.04,-0.02,-2.39,-1.296301235,2.3,37.2745,4.097673276,1.79658,-2.376056149,803.03,-11.79475238,19.242,13.34,2,-0.3368972983,-1.883522259,0.8,-2.5,134.3,90.8,86,-7.5328,19.3141,9.8052,-1.912376681,0.003005442891,29.1,35.1,-34.9959,-6.168375475,1.79658,2.901184965,-803.03,8.688796942,9.912,-10.575,-0.5
2021,Region 2,Elite Eight,2021 Baylor,2021 Arkansas,1,3,1,11.8,11.7,2.125119104,7.9677,0.064299434,1.1,4.3,-2.6,-1.4,-1.23,-1.7,0.45,-1.36,-5.1,-4.4,-23.2,-29.9,4.4,0.2,-0.9,0.7,-1.5,-6.2,5.8,0.4,7.9,14.5,33.2926,32.03994313,9.9,7.2,9.2,1.1,-2.3,2.7,11.3,8.3,1.5,-11.7,8.5,4.3,7.7,0.1,-2.8,17.7341,16.50929617,2.4,3.8,-0.1,5.1,1,7.2,-0.8,-1,3.4,2.4,-2.2,3.3,0.3,5.7,-120.1,-73.7,-79.3,14.3285,-16.758,-9.1736,-7.71945485,0.1002065195,-2.9,-14.4,-0.03,-0.03,-0.03,-1.36,-1.248608395,-4.4,36.7428,9.129129716,-1.23336,-2.347755134,-72.71,-6.691019106,22.404,13.27,4,1.469346727,6.232791635,6.6,-5.7,120.1,73.7,79.3,-17.6234,22.7507,11.7605,-0.05854514386,-0.2406505907,9,13.7,-30.0176,-2.138648253,-1.23336,2.108034737,72.71,8.59008761,5.196,-9.56,-2.9
2021,Region 3,Elite Eight,2021 Oregon St.,2021 Houston,12,2,0,-16.5,-9.1,-3.663566934,-18.6474,-0.197345296,-4.2,-1.9,4.6,2.7,1.13,1.92,0.21,0.07,-0.4,0.2,-26.9,-20,-0.7,-1.9,4.2,-2.3,1.4,9.1,-5.6,-3.5,0.8,3.7,19.2243,19.71212094,5.8,3.9,6.1,10.8,-8.4,4.4,1.8,7.8,2.2,12,1.4,8,5.2,-15.9,-12.9,19.7687,20.60792195,0.9,-2.6,4.1,1.1,-7.5,2.2,-10,-0.8,6.7,-4.4,4.1,-0.5,4.2,-6.7,-126.4,-73.4,-54.7,6.0761,-21.9329,-13.9673,2.160515681,-0.00711385796,-12.4,-25.8,-0.02,-0.01,-0.03,0.07,2.888210731,0.2,27.99,2.291917265,1.26792,-2.240317584,1204.29,-6.289626816,4.276,8.76,-1,0.01970631762,0.01777654541,2.9,6.7,126.4,73.4,54.7,-7.7256,17.3578,12.1722,2.675225901,0.3381725642,8.4,27.1,-33.7621,-8.998251396,1.26792,2.12330432,-1204.29,9.547824792,-28.338,-14.315,3
2022,Region 1,Sweet 16,2022 Gonzaga,2022 Arkansas,1,4,0,11.2,5.6,2.248450703,13.9474,0.093058429,0.7,-0.2,-6,-3,1.98,2.43,-0.75,3.04,1.8,2.1,-25.4,-31.8,3.4,9.2,-5.7,-3.5,-4.2,-2,2.9,-0.9,12.2,4.5,29.7539,28.91556113,11.9,14.5,5.1,-0.1,-2.6,4.7,3.2,0.6,4.7,4.7,9.3,11.7,4.5,9.3,-1.4,22.236,20.88339876,6,9.3,0,5.8,15.7,-0.4,-7.9,12.3,5.3,-1.3,13,1.4,-0.1,-0.7,-129.1,-91.3,-77.9,24.7342,-23.1889,-13.129,-1.256664228,0.4524977873,-3.1,-12.6,-0.02,-0.01,-0.03,3.04,-0.3060114166,2.1,39.1404,1.871335266,1.78725,-1.957896431,837.68,-7.528156819,8.804,13.575,2,0.667918291,2.198542244,-7.7,0.7,129.1,91.3,77.9,-11.929,23.934,12.7467,0.238466485,-0.1510159337,11.5,17.2,-30.9832,-4.702449573,1.78725,3.069375652,-837.68,6.83929102,7.251,-8.955,-10.7
2022,Region 1,Sweet 16,2022 Texas Tech,2022 Duke,3,2,0,1.5,-3,-0.616568004,0.9286,-0.000114202,-2.8,-1.8,0.5,2,-0.04,-1.86,1.52,13.17,-0.8,-1.3,-31.8,-17.8,2.2,3.5,-3.9,0.5,-8.5,-12.8,3,9.7,2.4,6.3,14.0502,14.70731148,5.4,8.2,0,2.7,17.2,-4.2,4.8,0.5,3.8,6.2,10.7,1.7,0.1,-7.6,-9.3,34.3035,34.92921839,10.1,11.5,5.5,4.6,-3.5,8.7,-5.8,2.8,5.9,6.7,12.9,3.8,5.1,0.5,-125.1,-80.2,-84.3,18.0888,-21.2918,-11.9019,3.11812966,0.1479504291,-5.9,-6.3,-0.01,0,1.42E-14,13.17,-0.9936054163,-1.3,33.2298,2.42628854,-1.27938,-2.550136222,-204.18,-6.886500323,25.712,9.87,-2,-1.894621517,-2.811234125,3.9,-0.5,125.1,80.2,84.3,-25.0339,26.148,18.0328,-1.604116843,-0.7809437213,4.2,17.1,-34.4536,-4.364984379,-1.27938,1.60114537,204.18,7.655119367,19.912,-11.08,-1.7
2022,Region 4,Sweet 16,2022 North Carolina,2022 UCLA,8,4,1,-2.5,-2.8,-0.79445324,-8.8013,-0.066239575,0.9,-1.1,-0.5,1.8,0.38,1.27,-0.45,-12.13,3,4.4,-24.8,-31.6,2.5,2.8,-2.8,-0.1,1.4,3.1,-8.1,5,5.3,3.8,21.8283,21.19539081,4.4,3.4,4,4.9,0.4,3.2,5.6,2.5,1.8,-3.6,4.4,-1.8,3.7,-2.2,-6.7,19.0652,19.2273199,0.8,1.3,0.3,-0.1,8.3,0.7,-11.1,1.9,1,-5.9,0.1,6.5,1.7,0.2,-136.3,-92.1,-89.9,14.702,-21.7027,-12.2659,-1.856681474,0.1421567079,-5.6,-16.9,0.01,1.42E-14,0.01,-12.13,-1.726675336,4.4,33.2004,5.610963454,0.91524,-3.02500731,452.69,-9.587706681,3.838,10.81,-1,0.3059853152,-3.506787158,-1.5,-0.2,136.3,92.1,89.9,-6.343,16.477,12.9558,4.544955564,-0.02089008003,20.9,29.9,-36.7414,-9.145364593,0.91524,2.529912225,-452.69,9.328869686,-11.657,-13.2,-4.5
2022,Region 4,Sweet 16,2022 Purdue,2022 Saint Peter's,3,15,0,11.4,6,12.57050037,18.01172,0.328828128,4.7,2.3,-8,-4.7,2.26,2.64,-0.11,-4.24,-0.4,0,-24.6,-28.7,4.1,-2.8,-0.1,2.9,1.6,-16.1,5.9,10.3,17.9,4.7,26.7922,28.55365248,12.9,11.9,9.7,-3.2,-4.7,3.6,7.2,7.3,-3.3,7.1,18.5,3.1,9.2,9.6,1.3,-0.2292,0.08752533,-1.8,-3.3,1.3,-3.5,16.1,-6.7,-7.9,-1.5,7.9,-1,-10,-0.6,1.4,-1.5,-126.9,-81.7,-63.8,14.2781,-17.9487,-10.6476,1.22490194,-0.05385578922,-3.9,-13.3,0.07,0.09,0.07,-4.24,-2.540912999,0,35.4559,5.391256198,1.76352,-1.641138169,1356.34,-5.838690114,30.982,13.925,3,2.646216249,1.138891003,-13.2,1.5,126.9,81.7,63.8,-13.2045,26.1346,16.637,0.8243799474,-0.7506310292,8.1,20.5,-30.7512,-8.054331021,1.76352,2.058495399,-1356.34,9.25508975,17.264,-10.65,-8.3
2022,Region 2,Sweet 16,2022 Arizona,2022 Houston,1,5,0,-3.8,-2.3,2.59806251,0.7113,-0.01651197,-3.6,-1.7,0.7,0,2.03,2.6,-0.91,2.67,7.4,8.3,-21.4,-26.4,9.1,12.6,-5.8,-6.8,-5.6,-2.7,6.9,-4.2,1.4,3.8,28.7892,29.15587754,12.4,14,6.4,3.3,0,3.7,7.2,10,7,5.3,13.7,3.9,6.5,-5.2,-6.2,24.917,24.68932743,9.2,13.2,1.4,-0.1,5.9,0.6,-9.5,12.7,10.3,12.4,13.2,8.1,1,-2.6,-125.5,-72.1,-78.3,28.7565,-29.084,-17.7297,0.8497441109,0.7636824081,-0.4,-6.5,-0.03,-0.04,-0.02,2.67,0.04838820703,8.3,33.5775,2.393108131,1.96152,-1.813390567,48.26,-5.26600743,-14.413,11.805,1,0.3710032533,0.1023162295,2.4,2.6,125.5,72.1,78.3,-17.6458,23.8687,10.1702,-4.280211968,-0.1057099928,13.7,22.5,-34.5932,-2.923526063,1.96152,2.195503243,-48.26,6.754953528,-26.26,-10.125,-1
2022,Region 2,Sweet 16,2022 Michigan,2022 Villanova,11,2,0,-16.1,-8.7,-7.121333251,-8.4626,-0.066403524,-3.6,0.4,4.9,2.9,0.88,3.53,-1.02,0.24,3.3,3.6,-24.7,-20.1,1.5,3.5,6.6,-10.1,0.7,-4.9,16.3,-11.5,0.7,5.2,20.3673,20.91016838,4.8,4.8,3,0.1,3.8,1.7,3.2,2.4,-2.8,4.2,7.4,2.9,3.1,-11,-8.5,19.3912,20.45271746,1.7,-0.5,2.9,9.4,3.9,-0.5,-7.1,7.4,-1.3,-2.6,-6,-4.7,3.5,2.1,-133.6,-86.1,-88.9,14.2578,-21.2593,-18.3205,0.8711512388,0.4234128686,-11.8,-23.2,0.01,-1.42E-14,0.03,0.24,-0.9191311078,3.6,33.4867,3.508739768,2.3484,-2.609135013,767,-12.45910153,-8.812,9.685,-1,0.147880594,-0.03194933357,4.5,-2.1,133.6,86.1,88.9,-13.1612,21.8606,6.9031,1.532916437,0.1655075452,5.1,24,-36.485,-7.882000274,2.3484,2.811564126,-767,11.22756117,-34.066,-13.28,2.5
2022,Region 3,Sweet 16,2022 Kansas,2022 Providence,1,4,1,13.4,10.1,4.537258673,11.6123,0.116701117,3.2,4.1,-5.2,-5.4,-0.57,-0.47,-0.65,0.07,3.4,3.6,-30.1,-27.7,2.4,0.9,2.1,-3,-3.2,-4.3,7.6,-3.2,15.2,11.5,21.3399,23.27640172,7.4,7.9,4.3,1.5,6.5,-2,5.4,7.6,0.6,9.4,9.4,3.3,6.1,1,-1.4,18.0325,18.7056417,3.4,1.7,4.2,1.9,10.7,1.1,-1.6,6.5,2.1,2.9,0.7,-0.3,4.6,-2,-130.7,-79.2,-74.6,14.5934,-19.2163,-13.3209,2.346184224,0.2104080973,-3.9,-8.5,-0.01,-0.02,0.01,0.07,0.847538164,3.6,36.0488,4.062804994,-0.30499,-2.443335708,909.69,-8.986209272,27.695,11.865,0,0.2734118739,1.692336332,-3.7,2,130.7,79.2,74.6,-13.9046,23.7537,11.3576,-0.1781104643,-0.1046883534,5,15.9,-31.8277,-3.207558452,-0.30499,2.307949963,-909.69,8.670239485,-5.44,-10.22,-2.4
2022,Region 3,Sweet 16,2022 Iowa St.,2022 Miami FL,11,10,0,-4.6,0.6,0.24513172,1.3252,0.036404616,-5.6,-1.8,0.4,-0.2,-0.2,-0.61,0.18,9.17,-0.3,-1.2,-23.2,-26.6,0.5,-4.1,5,-1,1.3,-8.8,6.4,2.4,-5.3,2.5,2.246,2.5840552,-3.5,-3,-3.1,-0.7,3.5,-0.1,-2.1,3.5,0.9,-2,-1.6,-0.2,-3,-3.4,-1.9,24.3198,25.57044221,5.8,4.2,5.7,2.4,-7.3,10.3,5.1,-1.5,-2.8,-2.2,-0.1,1.8,5,5.9,-120.6,-89.6,-82.2,12.9198,-17.9472,-13.473,-0.09802983046,-0.06471508078,-3.2,-13.8,-0.03,-0.03,-0.03,9.17,0.9556115906,-1.2,30.2606,-2.440191371,-0.41473,-2.260106861,-53.33,-10.64457489,-10.579,8.63,-2,-2.198984147,-0.8503074417,7.8,-5.9,120.6,89.6,82.2,-19.6697,24.8952,14.9496,2.887117873,-0.274532299,10.8,20.5,-33.8616,0.1674414764,-0.41473,1.700738464,53.33,9.242862589,-4.58,-10.11,1.5
2022,Region 1,Elite Eight,2022 Arkansas,2022 Duke,4,2,0,-5.3,-6.5,-2.722349829,-4.691,-0.062818837,-3.2,-2.2,-0.2,0.1,-1.6,-2.27,1.36,-0.52,3.7,3,-31.9,-24.2,0.5,0,-0.6,0.6,-7.8,-6.9,3.8,3.1,-3.2,3.2,15.4212,14.98351338,2.2,4,-0.7,8.1,19,-1.3,2.4,1.1,3.8,1,7.1,-1,-1.6,-11.7,-7.3,27.3119,28.46985573,8.1,9.4,4,-0.3,-3.7,5.7,-6.1,2.2,4.4,-2.2,5.6,8.6,4.1,-0.7,-131,-82.9,-82.3,12.4745,-21.3914,-12.4512,1.66782534,-0.0083532909,-9.2,-11.5,0.01,0.02,0.03,-0.52,-0.6655596039,3,32.1062,2.040615599,-1.56819,-2.568443776,464.37,-6.884393587,10.256,9.105,-2,-1.149476438,-2.947374179,6.4,0.7,131,82.9,82.3,-25.0089,23.1622,13.1238,3.722634434,-0.4954501924,5,10.5,-36.5006,-4.136544762,-1.56819,1.945934456,-464.37,7.529079538,7.536,-12.72,4.4
2022,Region 4,Elite Eight,2022 North Carolina,2022 Saint Peter's,8,15,1,14.6,7.2,9.824436296,11.77042,0.261999649,5.2,0.7,-12,-5.8,2.07,2.1,-0.13,-20.48,3.2,4.4,-26.3,-32.8,2.6,-1.1,-0.6,1.7,1.5,-11.2,5.3,5.9,9.5,1,18.5812,18.74889888,8,6.7,6.8,3.7,-11.4,4.4,2.4,2,-3.5,1.7,10.1,-0.4,6.6,16.7,6.1,1.7404,1.69712727,-2,-2.4,-0.1,-5.2,16,-6.7,-10.7,3.6,6.1,0.1,-9.1,2.7,0.9,-6.2,-127.7,-89.3,-70.4,10.6286,-20.512,-12.0964,-0.3584639982,-0.01314884952,-3.4,-13.1,0,-0.01,-1.42E-14,-20.48,-2.860046615,4.4,31.8204,4.740622011,1.46968,-1.702837101,1225.82,-5.838788531,15.68,10.2,0,1.619384198,0.6034981212,-8.5,6.2,127.7,89.3,70.4,-10.9047,23.6846,13.5168,0.8918309658,-0.5207456466,7.5,15.7,-30.7794,-8.986280186,1.46968,2.498993597,-1225.82,9.263816491,29.6,-11.305,-10.6
2022,Region 2,Elite Eight,2022 Houston,2022 Villanova,5,2,0,4.3,3.4,-1.118292945,2.3869,0.025415828,-0.2,-0.5,-0.4,0.7,0.06,1.3,-0.17,3.68,1.3,1.5,-17.9,-11.1,4.5,2.5,0.8,-3.3,0.8,-5,8.7,-3.6,11.6,6.6,23.5083,24.14762688,6.1,6.9,3.1,-7.6,3.6,1.7,9.8,9.5,6.4,8.7,11.5,0.1,3,-0.4,-3.3,27.0992,28.25447184,8.5,6.8,6.9,11.8,-4.6,6.2,-3.6,-6.4,0.7,-2.2,3.1,3.1,7.1,-3.4,-126.9,-76,-80.6,18.0675,-22.1778,-16.0542,3.888125987,0.252108672,-6,-21.2,0.03,0.05,0.05,3.68,1.257959788,1.5,34.5644,3.755504984,0.8364,-2.465710224,605.68,-12.36270143,24.468,11.495,0,-0.3593949365,-1.974559423,-5,3.4,126.9,76,80.6,-10.4905,26.3168,13.7807,3.400187568,-0.02534228178,-2.5,24,-31.6795,-7.625251404,0.8364,2.004593774,-605.68,5.33040705,-4.011,-9.46,-2.9
